item,cluster_clima,data_semana_comercial,venda
bermuda_short,SUL,2017-03-26,2785
bermuda_short,SUL,2018-11-25,33573
bermuda_short,RIO,2019-07-14,46802
bermuda_short,RIO,2018-06-24,30807
bermuda_short,RIO,2022-02-20,126500
bermuda_short,RIO,2019-07-07,48730
bermuda_short,RIO,2017-08-13,22358
bermuda_short,RIO,2018-08-12,27498
bermuda_short,RIO,2020-07-12,43762
bermuda_short,RIO,2022-03-06,88224
bermuda_short,URU,2021-05-02,25
bermuda_short,URU,2021-03-07,1000
bermuda_short,URU,2022-03-20,170
bermuda_short,RIO,2020-05-10,1815
bermuda_short,URU,2019-04-07,300
bermuda_short,URU,2018-09-16,555
bermuda_short,URU,2019-01-20,585
bermuda_short,URU,2018-07-01,105
bermuda_short,W,2020-07-26,20765
bermuda_short,W,2017-02-12,3325
bermuda_short,W,2022-05-01,20845
bermuda_short,W,2018-05-20,1395
bermuda_short,W,2021-03-14,18480
bermuda_short,W,2017-08-27,3390
bermuda_short,W,2020-08-02,24220
bermuda_short,W,2020-01-12,18215
bermuda_short,W,2017-02-26,2105
bermuda_short,W,2017-12-31,3335
bermuda_short,W,2020-05-24,11720
bermuda_short,URU,2018-02-18,2035
bermuda_short,URU,2022-05-08,10
bermuda_short,ARG,2021-08-29,430
bermuda_short,ARG,2020-10-18,800
bermuda_short,ARG,2022-01-23,700
bermuda_short,ARG,2019-12-15,5085
bermuda_short,SPO,2017-10-29,46005
bermuda_short,SPO,2019-04-14,15685
bermuda_short,SPO,2021-12-12,237230
bermuda_short,SPO,2021-05-30,13815
bermuda_short,SPO,2022-09-25,21737
bermuda_short,SPO,2018-11-11,67130
bermuda_short,SPO,2021-10-31,85510
bermuda_short,SPO,2019-04-21,13245
bermuda_short,SPO,2022-04-17,21405
bermuda_short,SPO,2021-08-22,39645
bermuda_short,SPO,2019-09-29,55350
bermuda_short,NOR,2017-08-27,23750
bermuda_short,NOR,2021-09-05,68300
bermuda_short,NOR,2017-07-09,30445
bermuda_short,NOR,2018-12-16,136820
bermuda_short,NOR,2022-06-26,55920
bermuda_short,NOR,2022-09-11,41260
bermuda_short,NOR,2018-05-27,29900
bermuda_short,NOR,2021-10-24,59895
bermuda_short,SUL,2021-09-26,17482
bermuda_short,SUL,2021-04-11,1662
bermuda_short,SUL,2019-12-01,56559
bermuda_short,SUL,2021-08-01,662
bermuda_short,SUL,2022-11-27,42814
bermuda_short,SUL,2021-06-06,545
bermuda_short,SUL,2021-07-11,348
bermuda_short,SUL,2017-08-27,4834
bermuda_short,SUL,2021-10-03,20706
bermuda_short,SUL,2017-04-23,2043
bermuda_short,SUL,2019-02-10,11598
bermuda_short,SUL,2017-02-05,14283
bermuda_short,RIO,2020-01-12,71098
bermuda_short,RIO,2018-10-21,41277
bermuda_short,RIO,2021-11-21,119191
bermuda_short,RIO,2019-09-15,65736
bermuda_short,RIO,2018-09-30,63340
bermuda_short,RIO,2018-10-07,75908
bermuda_short,RIO,2019-01-06,72279
bermuda_short,RIO,2019-11-17,74369
bermuda_short,SUL,2020-05-17,118
bermuda_short,SUL,2022-06-05,50
bermuda_short,URU,2021-02-28,1315
bermuda_short,URU,2022-01-30,2180
bermuda_short,URU,2021-03-14,375
bermuda_short,URU,2020-07-12,95
bermuda_short,URU,2020-11-15,3175
bermuda_short,RIO,2020-05-24,3876
bermuda_short,W,2019-07-14,2805
bermuda_short,W,2021-10-31,32195
bermuda_short,W,2019-01-13,7235
bermuda_short,W,2018-08-05,1915
bermuda_short,W,2022-08-14,15295
bermuda_short,W,2022-03-27,15410
bermuda_short,URU,2018-02-11,1700
bermuda_short,URU,2017-11-12,1035
bermuda_short,ARG,2022-06-05,10
bermuda_short,ARG,2022-10-09,805
bermuda_short,SPO,2018-04-29,15985
bermuda_short,SPO,2020-01-19,41815
bermuda_short,SPO,2019-10-27,61745
bermuda_short,SPO,2021-08-15,33105
bermuda_short,SPO,2021-03-07,13670
bermuda_short,NOR,2020-07-12,32740
bermuda_short,NOR,2017-04-23,33610
bermuda_short,NOR,2021-11-07,81455
bermuda_short,NOR,2018-04-01,21940
bermuda_short,NOR,2021-08-08,57285
bermuda_short,NOR,2021-01-10,49875
bermuda_short,NOR,2017-01-15,41215
bermuda_short,NOR,2020-12-20,201205
bermuda_short,NOR,2021-12-05,141875
bermuda_short,NOR,2019-05-05,52310
bermuda_short,NOR,2017-10-29,37395
bermuda_short,NOR,2018-05-13,25125
bermuda_short,NOR,2020-06-14,35665
bermuda_short,NOR,2017-04-02,39660
bermuda_short,NOR,2017-09-10,24220
bermuda_short,NOR,2021-07-25,56845
bermuda_short,NOR,2022-10-16,37075
bermuda_short,SUL,2018-03-18,3023
bermuda_short,SUL,2018-02-11,6060
bermuda_short,SUL,2020-01-19,21948
bermuda_short,SUL,2020-10-11,24058
bermuda_short,SUL,2018-12-23,78481
bermuda_short,SUL,2021-01-31,25110
bermuda_short,SUL,2018-12-09,59107
bermuda_short,SUL,2022-08-21,2990
bermuda_short,RIO,2018-12-30,86934
bermuda_short,RIO,2022-07-31,52312
bermuda_short,RIO,2017-06-25,20606
bermuda_short,RIO,2017-03-12,35010
bermuda_short,RIO,2017-04-30,28742
bermuda_short,RIO,2017-04-23,25034
bermuda_short,RIO,2017-09-03,39175
bermuda_short,RIO,2021-07-18,57440
bermuda_short,RIO,2021-08-01,57876
bermuda_short,RIO,2021-02-21,62757
bermuda_short,URU,2022-03-27,125
bermuda_short,URU,2020-08-23,175
bermuda_short,URU,2021-07-04,60
bermuda_short,URU,2022-07-17,220
bermuda_short,URU,2020-02-16,1525
bermuda_short,URU,2021-11-21,7735
bermuda_short,URU,2018-08-19,145
bermuda_short,URU,2018-12-02,2305
bermuda_short,URU,2018-06-03,70
bermuda_short,URU,2018-08-26,370
bermuda_short,URU,2019-02-17,475
bermuda_short,W,2019-03-10,4705
bermuda_short,W,2018-02-04,1750
bermuda_short,W,2021-10-10,14315
bermuda_short,W,2020-02-16,8590
bermuda_short,W,2019-09-29,8510
bermuda_short,W,2018-01-28,2600
bermuda_short,W,2022-01-02,25480
bermuda_short,W,2022-04-17,13650
bermuda_short,W,2021-08-15,8285
bermuda_short,W,2019-12-29,6190
bermuda_short,W,2018-11-04,5800
bermuda_short,W,2022-05-15,9915
bermuda_short,W,2021-10-03,11925
bermuda_short,URU,2021-05-16,15
bermuda_short,ARG,2022-04-24,55
bermuda_short,ARG,2021-01-17,290
bermuda_short,ARG,2021-06-06,10
bermuda_short,ARG,2022-03-20,60
bermuda_short,ARG,2020-03-08,505
bermuda_short,ARG,2021-10-31,465
bermuda_short,ARG,2020-08-23,265
bermuda_short,ARG,2021-12-05,2050
bermuda_short,ARG,2021-04-04,45
bermuda_short,SPO,2021-05-16,12075
bermuda_short,SPO,2018-07-08,9875
bermuda_short,SPO,2018-09-09,26325
bermuda_short,SPO,2019-12-22,216700
bermuda_short,SPO,2018-05-20,3390
bermuda_short,SPO,2022-02-13,60185
bermuda_short,SPO,2022-12-11,181358
bermuda_short,SPO,2022-10-23,46184
bermuda_short,SPO,2017-08-06,11065
bermuda_short,NOR,2022-10-02,45235
bermuda_short,NOR,2022-08-21,35700
bermuda_short,NOR,2019-12-22,153055
bermuda_short,NOR,2018-04-15,24570
bermuda_short,NOR,2017-07-23,22150
bermuda_short,NOR,2017-11-26,56600
bermuda_short,NOR,2020-02-23,31760
bermuda_short,NOR,2020-01-05,55310
bermuda_short,NOR,2017-11-19,59070
bermuda_short,SUL,2020-01-05,30922
bermuda_short,SUL,2018-08-26,3276
bermuda_short,SUL,2019-12-15,96863
bermuda_short,SUL,2022-01-16,30097
bermuda_short,SUL,2020-05-03,80
bermuda_short,SUL,2018-07-08,815
bermuda_short,RIO,2021-04-04,34733
bermuda_short,RIO,2022-01-30,79516
bermuda_short,RIO,2020-06-07,37839
bermuda_short,RIO,2020-01-26,55605
bermuda_short,RIO,2020-07-26,44146
bermuda_short,RIO,2021-06-27,56958
bermuda_short,RIO,2019-12-29,127533
bermuda_short,RIO,2022-05-22,29674
bermuda_short,RIO,2021-01-31,72109
bermuda_short,RIO,2021-12-05,182877
bermuda_short,RIO,2019-03-17,35181
bermuda_short,RIO,2019-02-03,57324
bermuda_short,SUL,2022-04-10,947
bermuda_short,SUL,2019-04-07,703
bermuda_short,URU,2022-06-19,25
bermuda_short,URU,2022-08-07,475
bermuda_short,URU,2019-10-13,1460
bermuda_short,URU,2019-07-07,35
bermuda_short,W,2017-10-01,1845
bermuda_short,W,2018-07-01,1720
bermuda_short,W,2017-12-03,6895
bermuda_short,W,2021-01-31,8175
bermuda_short,W,2017-09-03,2315
bermuda_short,W,2018-09-16,5260
bermuda_short,W,2019-11-10,10430
bermuda_short,W,2021-11-14,25330
bermuda_short,W,2022-11-20,36905
bermuda_short,URU,2022-06-26,105
bermuda_short,URU,2018-01-28,2425
bermuda_short,ARG,2022-12-04,240
bermuda_short,ARG,2022-02-27,355
bermuda_short,ARG,2021-01-24,165
bermuda_short,ARG,2022-05-15,40
bermuda_short,ARG,2020-09-06,460
bermuda_short,ARG,2020-01-26,1255
bermuda_short,ARG,2020-07-26,5
bermuda_short,SPO,2018-08-26,18265
bermuda_short,SPO,2018-04-01,17005
bermuda_short,SPO,2022-01-16,63015
bermuda_short,NOR,2019-03-24,28410
bermuda_short,NOR,2018-06-17,61810
bermuda_short,NOR,2020-02-09,57785
bermuda_short,NOR,2021-07-04,80815
bermuda_short,NOR,2018-08-19,26475
bermuda_short,NOR,2021-11-21,90595
bermuda_short,NOR,2020-07-19,41465
bermuda_short,NOR,2020-10-18,57005
bermuda_short,NOR,2022-01-09,58475
bermuda_short,NOR,2018-12-23,126155
bermuda_short,NOR,2017-10-22,30320
bermuda_short,NOR,2018-09-16,31310
bermuda_short,NOR,2022-02-13,65175
bermuda_short,NOR,2019-05-12,40460
bermuda_short,NOR,2021-01-03,56710
bermuda_short,NOR,2018-01-07,47705
bermuda_short,NOR,2021-10-10,73800
bermuda_short,SUL,2022-10-16,11698
bermuda_short,SUL,2022-08-07,527
bermuda_short,SUL,2017-11-05,23213
bermuda_short,SUL,2017-03-12,2651
bermuda_short,SUL,2020-12-20,117616
bermuda_short,SUL,2020-09-06,2806
bermuda_short,SUL,2018-03-04,4608
bermuda_short,SUL,2018-04-08,3114
bermuda_short,SUL,2017-07-23,3460
bermuda_short,RIO,2018-07-08,37064
bermuda_short,RIO,2020-03-01,47016
bermuda_short,RIO,2017-01-01,80536
bermuda_short,RIO,2021-05-09,55828
bermuda_short,RIO,2022-09-25,38004
bermuda_short,URU,2022-04-10,40
bermuda_short,URU,2019-03-17,90
bermuda_short,URU,2021-08-08,85
bermuda_short,W,2018-06-03,1595
bermuda_short,W,2018-09-09,3620
bermuda_short,W,2022-08-21,14140
bermuda_short,W,2021-07-11,12345
bermuda_short,W,2020-05-17,13440
bermuda_short,W,2019-09-15,8895
bermuda_short,W,2019-05-19,4400
bermuda_short,URU,2017-11-19,1085
bermuda_short,URU,2021-07-11,30
bermuda_short,URU,2020-05-24,20
bermuda_short,ARG,2022-09-11,735
bermuda_short,ARG,2022-11-13,610
bermuda_short,ARG,2021-03-14,75
bermuda_short,ARG,2019-12-29,2710
bermuda_short,ARG,2022-09-18,600
bermuda_short,URU,2019-08-11,15
bermuda_short,ARG,2021-07-25,65
bermuda_short,SPO,2022-02-06,58100
bermuda_short,SPO,2017-06-11,14680
bermuda_short,SPO,2017-06-25,13350
bermuda_short,SPO,2019-10-06,64455
bermuda_short,SPO,2022-03-20,36510
bermuda_short,SPO,2021-06-27,9565
bermuda_short,SPO,2018-05-06,13585
bermuda_short,NOR,2019-08-25,33380
bermuda_short,NOR,2022-02-06,67925
bermuda_short,NOR,2021-02-21,38380
bermuda_short,NOR,2017-12-17,163795
bermuda_short,NOR,2020-08-16,57235
bermuda_short,NOR,2021-10-03,72035
bermuda_short,NOR,2018-07-08,40665
bermuda_short,NOR,2022-07-03,61590
bermuda_short,NOR,2017-05-14,30170
bermuda_short,SUL,2020-02-16,26618
bermuda_short,SUL,2017-05-14,2506
bermuda_short,SUL,2018-02-04,20287
bermuda_short,SUL,2021-12-26,87156
bermuda_short,SUL,2020-02-09,19655
bermuda_short,SUL,2017-05-28,2066
bermuda_short,SUL,2017-01-08,29785
bermuda_short,RIO,2017-11-19,74213
bermuda_short,RIO,2017-03-26,27497
bermuda_short,RIO,2017-07-16,27452
bermuda_short,RIO,2017-04-09,46541
bermuda_short,RIO,2017-05-28,26760
bermuda_short,RIO,2022-06-26,47082
bermuda_short,RIO,2022-04-10,64291
bermuda_short,URU,2022-09-18,1480
bermuda_short,URU,2021-10-24,6900
bermuda_short,URU,2020-02-23,815
bermuda_short,URU,2021-07-25,130
bermuda_short,URU,2021-11-28,7830
bermuda_short,SUL,2021-03-07,1598
bermuda_short,SUL,2019-05-26,128
bermuda_short,URU,2021-08-15,90
bermuda_short,URU,2021-04-25,45
bermuda_short,URU,2018-12-16,8645
bermuda_short,SPO,2020-05-10,1675
bermuda_short,W,2018-10-07,3640
bermuda_short,W,2022-03-20,20735
bermuda_short,W,2017-10-08,1685
bermuda_short,W,2021-03-28,8715
bermuda_short,W,2018-09-23,5940
bermuda_short,W,2019-06-02,3300
bermuda_short,W,2017-03-19,2320
bermuda_short,W,2019-06-23,4540
bermuda_short,W,2022-12-04,11635
bermuda_short,URU,2018-04-29,75
bermuda_short,URU,2017-09-03,520
bermuda_short,URU,2021-05-23,30
bermuda_short,ARG,2021-05-02,40
bermuda_short,ARG,2022-01-02,1180
bermuda_short,ARG,2022-02-06,425
bermuda_short,ARG,2022-05-22,50
bermuda_short,NOR,2020-04-26,480
bermuda_short,SPO,2018-06-17,6475
bermuda_short,SPO,2020-09-06,58935
bermuda_short,SPO,2019-06-23,12815
bermuda_short,SPO,2022-08-07,16419
bermuda_short,SPO,2017-07-16,16010
bermuda_short,SPO,2019-06-09,10235
bermuda_short,SPO,2021-06-20,9520
bermuda_short,SPO,2020-02-16,72710
bermuda_short,SPO,2017-04-30,9310
bermuda_short,SPO,2020-11-15,86095
bermuda_short,NOR,2019-07-28,37320
bermuda_short,NOR,2018-08-12,29395
bermuda_short,NOR,2019-03-10,26565
bermuda_short,NOR,2017-04-16,33920
bermuda_short,NOR,2020-11-08,70325
bermuda_short,NOR,2018-02-04,74615
bermuda_short,NOR,2022-11-27,61170
bermuda_short,SUL,2018-07-15,855
bermuda_short,SUL,2022-10-02,10503
bermuda_short,SUL,2017-08-06,3041
bermuda_short,SUL,2017-04-16,1866
bermuda_short,SUL,2019-11-24,42496
bermuda_short,SUL,2017-07-30,2771
bermuda_short,SUL,2017-10-22,15030
bermuda_short,SUL,2022-09-25,5737
bermuda_short,SUL,2020-12-06,66037
bermuda_short,SUL,2021-04-18,929
bermuda_short,SUL,2018-06-17,571
bermuda_short,SUL,2019-10-27,20453
bermuda_short,RIO,2020-08-16,48293
bermuda_short,RIO,2022-12-04,123657
bermuda_short,RIO,2022-11-06,65378
bermuda_short,RIO,2021-07-25,46782
bermuda_short,RIO,2022-06-05,39247
bermuda_short,RIO,2021-09-12,84503
bermuda_short,RIO,2019-08-11,42942
bermuda_short,NOR,2021-01-17,44175
bermuda_short,SUL,2018-04-22,3283
bermuda_short,SUL,2019-06-23,537
bermuda_short,URU,2020-06-14,85
bermuda_short,URU,2021-01-31,2430
bermuda_short,URU,2022-10-30,4160
bermuda_short,URU,2022-10-16,2160
bermuda_short,SUL,2017-06-11,2646
bermuda_short,SUL,2022-05-29,153
bermuda_short,SUL,2020-06-14,130
bermuda_short,URU,2019-01-06,1550
bermuda_short,URU,2018-05-06,85
bermuda_short,URU,2019-11-10,2570
bermuda_short,W,2018-11-11,7225
bermuda_short,W,2017-05-14,1950
bermuda_short,W,2019-04-14,4730
bermuda_short,W,2020-04-12,4000
bermuda_short,W,2022-10-30,13330
bermuda_short,W,2020-05-03,10860
bermuda_short,W,2019-06-30,5360
bermuda_short,W,2017-07-16,3940
bermuda_short,W,2021-10-17,13795
bermuda_short,W,2019-03-17,2955
bermuda_short,W,2022-07-10,26815
bermuda_short,URU,2017-10-08,540
bermuda_short,URU,2017-09-10,675
bermuda_short,ARG,2021-08-01,155
bermuda_short,ARG,2021-04-11,35
bermuda_short,ARG,2021-03-28,70
bermuda_short,ARG,2020-11-15,570
bermuda_short,ARG,2022-06-26,10
bermuda_short,ARG,2020-03-15,35
bermuda_short,SPO,2019-07-28,12745
bermuda_short,SPO,2022-01-09,50705
bermuda_short,SPO,2018-07-01,11910
bermuda_short,SPO,2017-09-17,32170
bermuda_short,SPO,2018-05-27,6465
bermuda_short,SPO,2018-10-14,40795
bermuda_short,SPO,2019-05-19,6970
bermuda_short,SPO,2022-05-29,7501
bermuda_short,SPO,2022-04-10,26295
bermuda_short,SPO,2019-04-07,14420
bermuda_short,SPO,2017-06-04,14240
bermuda_short,SPO,2022-05-08,10630
bermuda_short,NOR,2017-10-15,29835
bermuda_short,NOR,2020-01-19,46610
bermuda_short,NOR,2018-04-29,24750
bermuda_short,NOR,2021-05-16,54150
bermuda_short,NOR,2020-09-27,56355
bermuda_short,NOR,2019-03-17,28010
bermuda_short,SUL,2020-12-27,65365
bermuda_short,SUL,2018-12-16,102526
bermuda_short,SUL,2022-04-03,1612
bermuda_short,SUL,2019-08-25,3355
bermuda_short,SUL,2021-02-21,9882
bermuda_short,SUL,2020-08-30,3146
bermuda_short,SUL,2017-09-24,10360
bermuda_short,SUL,2019-09-22,10014
bermuda_short,RIO,2018-04-22,27540
bermuda_short,RIO,2021-09-19,74463
bermuda_short,RIO,2019-06-16,45321
bermuda_short,RIO,2020-11-15,101526
bermuda_short,RIO,2020-08-02,62954
bermuda_short,RIO,2022-01-16,72161
bermuda_short,RIO,2020-09-06,82665
bermuda_short,RIO,2019-06-30,50355
bermuda_short,RIO,2017-10-15,48663
bermuda_short,RIO,2018-11-11,73426
bermuda_short,RIO,2022-05-08,44971
bermuda_short,RIO,2019-09-01,52434
bermuda_short,RIO,2020-02-09,67754
bermuda_short,SUL,2020-07-05,56
bermuda_short,SUL,2022-05-08,157
bermuda_short,URU,2020-02-09,1915
bermuda_short,URU,2019-12-29,5490
bermuda_short,URU,2022-07-03,55
bermuda_short,URU,2021-09-12,1525
bermuda_short,URU,2022-10-02,2010
bermuda_short,URU,2020-03-15,45
bermuda_short,URU,2020-03-01,1120
bermuda_short,SUL,2020-06-07,420
bermuda_short,SUL,2019-06-30,550
bermuda_short,RIO,2020-05-03,2395
bermuda_short,URU,2018-11-11,1960
bermuda_short,URU,2018-08-05,145
bermuda_short,URU,2018-12-30,2620
bermuda_short,W,2017-11-05,4100
bermuda_short,W,2020-10-11,15425
bermuda_short,W,2017-03-12,3390
bermuda_short,W,2019-11-03,10895
bermuda_short,W,2019-03-03,3565
bermuda_short,W,2020-07-19,13620
bermuda_short,W,2020-05-31,13130
bermuda_short,URU,2017-12-03,5360
bermuda_short,ARG,2021-06-20,45
bermuda_short,ARG,2021-01-31,100
bermuda_short,ARG,2020-12-20,330
bermuda_short,ARG,2020-10-11,1235
bermuda_short,ARG,2022-07-03,25
bermuda_short,SPO,2017-07-30,9370
bermuda_short,SPO,2020-12-20,253600
bermuda_short,SPO,2017-04-02,15625
bermuda_short,SPO,2018-12-23,161180
bermuda_short,SPO,2018-03-18,19870
bermuda_short,SPO,2020-01-26,42410
bermuda_short,SPO,2018-07-22,10560
bermuda_short,SPO,2017-08-27,12685
bermuda_short,SPO,2021-08-29,57405
bermuda_short,NOR,2020-11-22,85075
bermuda_short,NOR,2022-10-30,38880
bermuda_short,NOR,2017-12-31,48585
bermuda_short,NOR,2020-10-11,66185
bermuda_short,SUL,2018-06-10,539
bermuda_short,SUL,2021-12-19,134020
bermuda_short,SUL,2019-01-20,21677
bermuda_short,SUL,2020-09-20,7880
bermuda_short,SUL,2021-07-25,388
bermuda_short,SUL,2017-04-09,2833
bermuda_short,RIO,2022-05-01,60328
bermuda_short,RIO,2019-10-13,72370
bermuda_short,RIO,2021-04-11,45615
bermuda_short,RIO,2017-12-31,61765
bermuda_short,RIO,2017-02-19,77224
bermuda_short,RIO,2021-10-03,95348
bermuda_short,RIO,2021-02-07,79635
bermuda_short,RIO,2019-10-06,76056
bermuda_short,RIO,2020-11-01,85993
bermuda_short,RIO,2022-05-29,34818
bermuda_short,SUL,2018-05-27,344
bermuda_short,URU,2022-11-06,5540
bermuda_short,URU,2022-02-20,665
bermuda_short,SUL,2019-05-05,538
bermuda_short,RIO,2020-05-17,1930
bermuda_short,W,2018-03-25,1500
bermuda_short,W,2021-12-19,25365
bermuda_short,W,2022-06-19,19315
bermuda_short,W,2019-03-31,4585
bermuda_short,W,2017-11-19,7175
bermuda_short,W,2021-04-18,8645
bermuda_short,W,2021-09-26,10890
bermuda_short,W,2019-10-27,9560
bermuda_short,URU,2018-01-21,2315
bermuda_short,URU,2019-08-04,15
bermuda_short,URU,2017-10-15,465
bermuda_short,URU,2017-10-01,450
bermuda_short,ARG,2022-08-14,235
bermuda_short,ARG,2022-07-17,15
bermuda_short,ARG,2020-08-16,155
bermuda_short,ARG,2022-03-27,55
bermuda_short,URU,2019-07-28,5
bermuda_short,SPO,2022-02-20,79015
bermuda_short,SPO,2019-06-30,15010
bermuda_short,SPO,2019-08-04,20045
bermuda_short,SPO,2022-05-01,15015
bermuda_short,SPO,2017-02-05,35435
bermuda_short,SPO,2017-01-29,33745
bermuda_short,SPO,2021-11-14,82320
bermuda_short,SPO,2021-04-25,20145
bermuda_short,NOR,2022-08-14,37765
bermuda_short,NOR,2020-08-30,68930
bermuda_short,NOR,2017-05-07,41815
bermuda_short,NOR,2017-09-24,22965
bermuda_short,NOR,2017-01-29,39265
bermuda_short,NOR,2020-03-15,11930
bermuda_short,SUL,2018-03-25,2338
bermuda_short,SUL,2018-10-07,22703
bermuda_short,SUL,2018-09-09,5707
bermuda_short,SUL,2017-02-19,20648
bermuda_short,SUL,2018-09-30,21018
bermuda_short,RIO,2017-12-17,247655
bermuda_short,RIO,2018-12-16,231162
bermuda_short,RIO,2021-11-28,135627
