item,cluster_clima,data_semana_comercial,venda
circular_manga_curta,SUL,2022-09-11,22110
circular_manga_curta,RIO,2021-07-04,94765
circular_manga_curta,RIO,2019-06-09,77124
circular_manga_curta,RIO,2019-08-04,105599
circular_manga_curta,RIO,2020-09-27,77986
circular_manga_curta,RIO,2021-12-05,142761
circular_manga_curta,RIO,2022-01-30,56566
circular_manga_curta,RIO,2020-09-13,88184
circular_manga_curta,URU,2022-07-10,11685
circular_manga_curta,URU,2020-03-01,7585
circular_manga_curta,URU,2022-04-24,1860
circular_manga_curta,URU,2020-03-15,880
circular_manga_curta,URU,2021-12-19,35625
circular_manga_curta,URU,2022-12-18,42190
circular_manga_curta,RIO,2020-05-03,4205
circular_manga_curta,URU,2018-12-23,6580
circular_manga_curta,URU,2019-08-25,4875
circular_manga_curta,W,2017-04-09,6355
circular_manga_curta,W,2017-10-15,8790
circular_manga_curta,W,2017-04-30,2905
circular_manga_curta,W,2018-11-25,49890
circular_manga_curta,W,2018-03-18,9035
circular_manga_curta,W,2020-11-15,24285
circular_manga_curta,W,2021-02-21,19175
circular_manga_curta,W,2021-10-17,11565
circular_manga_curta,W,2020-07-12,25785
circular_manga_curta,URU,2018-02-25,1680
circular_manga_curta,ARG,2021-12-26,735
circular_manga_curta,ARG,2021-02-21,495
circular_manga_curta,ARG,2021-12-05,1715
circular_manga_curta,ARG,2021-06-06,1015
circular_manga_curta,ARG,2022-07-03,415
circular_manga_curta,NOR,2020-04-19,80
circular_manga_curta,SPO,2021-06-06,53285
circular_manga_curta,SPO,2019-06-23,59665
circular_manga_curta,SPO,2018-07-08,62215
circular_manga_curta,SPO,2019-07-07,74465
circular_manga_curta,SPO,2018-02-04,87735
circular_manga_curta,SPO,2022-07-31,48587
circular_manga_curta,SPO,2017-05-14,49235
circular_manga_curta,SPO,2022-06-26,53848
circular_manga_curta,NOR,2017-07-30,34480
circular_manga_curta,NOR,2021-10-17,50245
circular_manga_curta,NOR,2020-03-08,52510
circular_manga_curta,NOR,2021-01-03,87000
circular_manga_curta,NOR,2017-10-15,47510
circular_manga_curta,NOR,2022-06-19,47320
circular_manga_curta,NOR,2018-07-22,54345
circular_manga_curta,NOR,2020-12-20,168185
circular_manga_curta,NOR,2017-08-06,42040
circular_manga_curta,NOR,2020-10-18,75085
circular_manga_curta,NOR,2019-11-24,94680
circular_manga_curta,NOR,2017-05-14,36075
circular_manga_curta,SUL,2017-01-15,37451
circular_manga_curta,SUL,2017-11-26,77401
circular_manga_curta,SUL,2018-11-04,66237
circular_manga_curta,SUL,2017-10-08,64024
circular_manga_curta,SUL,2020-04-26,3988
circular_manga_curta,SUL,2022-10-09,36976
circular_manga_curta,SUL,2022-06-05,8322
circular_manga_curta,SUL,2018-07-29,23320
circular_manga_curta,SUL,2017-10-01,61177
circular_manga_curta,SUL,2017-09-10,43374
circular_manga_curta,RIO,2021-01-03,105595
circular_manga_curta,RIO,2021-10-10,118373
circular_manga_curta,RIO,2020-11-22,152731
circular_manga_curta,RIO,2021-05-23,72573
circular_manga_curta,RIO,2022-04-10,61912
circular_manga_curta,RIO,2018-01-28,78062
circular_manga_curta,RIO,2017-07-30,52408
circular_manga_curta,RIO,2019-12-15,228041
circular_manga_curta,RIO,2019-04-14,78394
circular_manga_curta,RIO,2019-02-03,86720
circular_manga_curta,URU,2021-06-27,5375
circular_manga_curta,URU,2021-01-24,5775
circular_manga_curta,URU,2022-05-22,2120
circular_manga_curta,URU,2022-11-06,8310
circular_manga_curta,URU,2021-10-31,10475
circular_manga_curta,URU,2022-08-21,5075
circular_manga_curta,URU,2022-07-24,4795
circular_manga_curta,URU,2022-02-20,6890
circular_manga_curta,URU,2019-04-14,4580
circular_manga_curta,URU,2019-03-24,2355
circular_manga_curta,W,2018-06-24,10030
circular_manga_curta,W,2020-05-10,9905
circular_manga_curta,W,2022-08-07,29445
circular_manga_curta,W,2019-06-09,10740
circular_manga_curta,W,2019-09-22,14470
circular_manga_curta,W,2021-07-18,13180
circular_manga_curta,W,2018-02-11,8175
circular_manga_curta,W,2017-06-04,4155
circular_manga_curta,W,2019-06-02,11865
circular_manga_curta,URU,2017-11-05,1380
circular_manga_curta,URU,2020-05-03,420
circular_manga_curta,ARG,2022-04-24,390
circular_manga_curta,ARG,2022-02-20,1195
circular_manga_curta,ARG,2021-03-21,660
circular_manga_curta,ARG,2020-01-12,2235
circular_manga_curta,ARG,2020-06-21,140
circular_manga_curta,SPO,2017-03-12,64400
circular_manga_curta,SPO,2020-02-16,110225
circular_manga_curta,SPO,2022-12-25,102963
circular_manga_curta,SPO,2022-02-20,69305
circular_manga_curta,SPO,2017-01-29,82095
circular_manga_curta,SPO,2017-08-13,55820
circular_manga_curta,SPO,2020-12-06,198995
circular_manga_curta,SPO,2021-07-04,63470
circular_manga_curta,SPO,2020-01-19,76440
circular_manga_curta,SPO,2017-01-22,97675
circular_manga_curta,SPO,2019-05-12,70100
circular_manga_curta,SPO,2019-07-14,87065
circular_manga_curta,SPO,2022-10-30,54080
circular_manga_curta,SPO,2019-12-15,299610
circular_manga_curta,SPO,2018-03-04,76225
circular_manga_curta,SPO,2022-10-09,79964
circular_manga_curta,SPO,2022-09-04,57893
circular_manga_curta,SPO,2020-12-20,234490
circular_manga_curta,NOR,2022-09-25,32205
circular_manga_curta,NOR,2022-11-13,38410
circular_manga_curta,NOR,2017-11-12,69570
circular_manga_curta,NOR,2022-01-09,51490
circular_manga_curta,NOR,2017-09-24,44050
circular_manga_curta,NOR,2018-10-07,70115
circular_manga_curta,NOR,2019-02-03,62630
circular_manga_curta,SUL,2022-12-18,100997
circular_manga_curta,SUL,2018-03-25,22742
circular_manga_curta,SUL,2020-03-01,44307
circular_manga_curta,SUL,2021-12-05,82191
circular_manga_curta,SUL,2022-01-02,40080
circular_manga_curta,SUL,2020-11-29,67881
circular_manga_curta,SUL,2018-06-03,13831
circular_manga_curta,SUL,2022-09-04,23359
circular_manga_curta,RIO,2021-01-24,55575
circular_manga_curta,RIO,2019-09-29,109211
circular_manga_curta,RIO,2022-04-03,65341
circular_manga_curta,RIO,2019-05-12,80213
circular_manga_curta,RIO,2017-01-01,157348
circular_manga_curta,RIO,2019-03-17,75116
circular_manga_curta,RIO,2022-11-27,58512
circular_manga_curta,URU,2022-02-06,5675
circular_manga_curta,URU,2022-10-02,8085
circular_manga_curta,URU,2021-09-12,8315
circular_manga_curta,URU,2020-07-26,6070
circular_manga_curta,URU,2018-06-03,1075
circular_manga_curta,URU,2019-01-06,2285
circular_manga_curta,URU,2018-06-24,1100
circular_manga_curta,URU,2019-09-29,6330
circular_manga_curta,URU,2019-08-04,4415
circular_manga_curta,W,2017-06-25,4425
circular_manga_curta,W,2020-01-12,13075
circular_manga_curta,W,2021-02-28,23860
circular_manga_curta,W,2018-01-28,8160
circular_manga_curta,W,2018-07-22,8150
circular_manga_curta,W,2021-05-09,15265
circular_manga_curta,W,2022-05-22,25710
circular_manga_curta,W,2017-05-21,3765
circular_manga_curta,W,2017-12-03,10375
circular_manga_curta,W,2018-09-09,13440
circular_manga_curta,W,2019-02-17,10460
circular_manga_curta,W,2019-12-15,12335
circular_manga_curta,W,2020-07-26,30180
circular_manga_curta,URU,2018-04-01,2460
circular_manga_curta,URU,2017-12-24,4905
circular_manga_curta,URU,2020-05-10,1765
circular_manga_curta,ARG,2020-10-11,1405
circular_manga_curta,ARG,2020-07-19,480
circular_manga_curta,SPO,2018-08-19,68160
circular_manga_curta,SPO,2017-12-03,183015
circular_manga_curta,SPO,2017-08-06,64790
circular_manga_curta,SPO,2022-01-16,61555
circular_manga_curta,SPO,2019-08-11,89030
circular_manga_curta,SPO,2018-09-02,95375
circular_manga_curta,SPO,2018-03-18,64870
circular_manga_curta,SPO,2021-03-21,21285
circular_manga_curta,SPO,2019-06-09,63455
circular_manga_curta,NOR,2019-04-14,52505
circular_manga_curta,NOR,2022-04-17,41620
circular_manga_curta,NOR,2018-03-04,45995
circular_manga_curta,NOR,2021-08-08,61460
circular_manga_curta,NOR,2021-10-10,80230
circular_manga_curta,NOR,2020-06-14,49295
circular_manga_curta,NOR,2017-11-26,75110
circular_manga_curta,NOR,2019-02-24,82660
circular_manga_curta,NOR,2021-03-14,34830
circular_manga_curta,NOR,2020-10-04,85215
circular_manga_curta,NOR,2022-11-27,43565
circular_manga_curta,NOR,2019-05-12,58930
circular_manga_curta,NOR,2022-01-02,58395
circular_manga_curta,NOR,2020-08-09,78470
circular_manga_curta,SUL,2018-07-08,21964
circular_manga_curta,SUL,2019-02-03,45453
circular_manga_curta,SUL,2020-07-26,8041
circular_manga_curta,SUL,2018-07-15,28180
circular_manga_curta,SUL,2019-04-21,22648
circular_manga_curta,RIO,2017-08-27,69459
circular_manga_curta,RIO,2022-08-14,45670
circular_manga_curta,RIO,2019-12-08,175680
circular_manga_curta,RIO,2018-11-04,95128
circular_manga_curta,RIO,2021-11-14,95810
circular_manga_curta,RIO,2020-11-01,104145
circular_manga_curta,RIO,2020-11-29,152403
circular_manga_curta,RIO,2019-04-28,88332
circular_manga_curta,RIO,2022-06-26,57132
circular_manga_curta,URU,2022-08-28,6460
circular_manga_curta,URU,2022-06-19,2565
circular_manga_curta,URU,2020-10-25,10675
circular_manga_curta,URU,2019-12-08,12770
circular_manga_curta,URU,2020-08-30,7715
circular_manga_curta,URU,2019-09-01,5985
circular_manga_curta,URU,2019-07-14,2590
circular_manga_curta,URU,2019-09-08,6055
circular_manga_curta,W,2020-08-02,78515
circular_manga_curta,W,2022-02-27,27290
circular_manga_curta,W,2022-06-26,36695
circular_manga_curta,W,2019-05-12,15320
circular_manga_curta,W,2021-04-11,19525
circular_manga_curta,W,2020-12-20,14695
circular_manga_curta,W,2018-08-05,8425
circular_manga_curta,W,2018-12-23,4800
circular_manga_curta,ARG,2020-09-06,1780
circular_manga_curta,ARG,2021-10-17,1030
circular_manga_curta,ARG,2022-01-09,785
circular_manga_curta,ARG,2020-12-27,2075
circular_manga_curta,ARG,2022-08-07,440
circular_manga_curta,ARG,2021-04-11,1230
circular_manga_curta,SPO,2018-07-22,60895
circular_manga_curta,SPO,2022-04-17,44260
circular_manga_curta,SPO,2022-09-11,46930
circular_manga_curta,SPO,2021-10-10,119955
circular_manga_curta,SPO,2018-04-15,58875
circular_manga_curta,SPO,2018-07-29,54810
circular_manga_curta,SPO,2020-02-09,112585
circular_manga_curta,SPO,2019-08-18,82860
circular_manga_curta,SPO,2021-05-09,55635
circular_manga_curta,SPO,2019-09-15,110555
circular_manga_curta,SPO,2020-08-30,95085
circular_manga_curta,SPO,2020-01-26,75070
circular_manga_curta,SPO,2019-10-27,89775
circular_manga_curta,SPO,2021-08-22,57820
circular_manga_curta,SPO,2022-04-10,51575
circular_manga_curta,SPO,2020-08-09,81380
circular_manga_curta,NOR,2021-10-03,74790
circular_manga_curta,NOR,2021-05-02,67060
circular_manga_curta,NOR,2018-11-11,71960
circular_manga_curta,NOR,2019-03-10,51710
circular_manga_curta,NOR,2017-03-12,34945
circular_manga_curta,NOR,2017-05-07,41900
circular_manga_curta,NOR,2022-03-20,42760
circular_manga_curta,NOR,2017-02-12,41495
circular_manga_curta,NOR,2017-12-31,55525
circular_manga_curta,NOR,2017-04-09,55705
circular_manga_curta,NOR,2022-06-05,64410
circular_manga_curta,NOR,2017-05-21,39670
circular_manga_curta,NOR,2019-09-22,67075
circular_manga_curta,SUL,2018-06-24,21120
circular_manga_curta,SUL,2019-04-28,27717
circular_manga_curta,SUL,2022-12-11,60320
circular_manga_curta,SUL,2022-06-19,10108
circular_manga_curta,SUL,2019-12-22,112128
circular_manga_curta,SUL,2018-08-19,26735
circular_manga_curta,SUL,2018-08-12,29215
circular_manga_curta,RIO,2019-07-21,95458
circular_manga_curta,RIO,2022-02-27,60485
circular_manga_curta,RIO,2017-03-05,64508
circular_manga_curta,RIO,2019-05-26,71680
circular_manga_curta,RIO,2022-05-29,60978
circular_manga_curta,RIO,2018-03-18,65435
circular_manga_curta,RIO,2022-10-16,45498
circular_manga_curta,RIO,2022-12-04,77163
circular_manga_curta,RIO,2021-12-19,221637
circular_manga_curta,RIO,2018-04-22,76101
circular_manga_curta,RIO,2018-11-25,110833
circular_manga_curta,RIO,2017-01-22,81374
circular_manga_curta,RIO,2020-03-08,77752
circular_manga_curta,RIO,2017-07-02,65448
circular_manga_curta,RIO,2020-06-07,60308
circular_manga_curta,RIO,2021-11-21,99385
circular_manga_curta,URU,2022-07-17,6720
circular_manga_curta,URU,2022-11-27,8400
circular_manga_curta,URU,2022-05-08,3460
circular_manga_curta,URU,2020-08-16,6820
circular_manga_curta,URU,2021-06-06,7950
circular_manga_curta,URU,2019-04-07,4170
circular_manga_curta,URU,2018-07-15,1130
circular_manga_curta,URU,2019-01-20,2310
circular_manga_curta,URU,2018-09-16,3000
circular_manga_curta,URU,2018-12-09,5320
circular_manga_curta,SPO,2020-04-19,480
circular_manga_curta,W,2019-07-14,8835
circular_manga_curta,W,2020-10-04,17630
circular_manga_curta,W,2020-02-02,7890
circular_manga_curta,W,2018-10-21,11500
circular_manga_curta,W,2021-07-11,18225
circular_manga_curta,W,2019-07-07,8175
circular_manga_curta,W,2022-01-30,24825
circular_manga_curta,W,2017-02-12,4055
circular_manga_curta,W,2022-06-05,51320
circular_manga_curta,W,2021-03-07,17055
circular_manga_curta,W,2021-04-18,15695
circular_manga_curta,URU,2018-03-11,1645
circular_manga_curta,ARG,2021-01-31,1590
circular_manga_curta,ARG,2022-02-06,960
circular_manga_curta,ARG,2022-08-14,585
circular_manga_curta,ARG,2020-08-23,2765
circular_manga_curta,ARG,2021-08-08,1915
circular_manga_curta,ARG,2020-11-08,860
circular_manga_curta,ARG,2020-07-12,620
circular_manga_curta,ARG,2020-11-22,1590
circular_manga_curta,ARG,2020-03-08,1205
circular_manga_curta,SPO,2020-08-16,61835
circular_manga_curta,SPO,2021-04-25,57245
circular_manga_curta,SPO,2017-02-05,71680
circular_manga_curta,SPO,2021-10-03,99010
circular_manga_curta,SPO,2018-02-11,72195
circular_manga_curta,SPO,2019-11-03,103880
circular_manga_curta,SPO,2022-05-29,37349
circular_manga_curta,SPO,2018-07-01,74350
circular_manga_curta,SPO,2018-09-30,109380
circular_manga_curta,SPO,2019-11-10,123130
circular_manga_curta,SPO,2021-12-05,174700
circular_manga_curta,NOR,2017-06-11,56730
circular_manga_curta,NOR,2022-07-31,44160
circular_manga_curta,NOR,2019-01-06,69725
circular_manga_curta,NOR,2017-04-02,50940
circular_manga_curta,NOR,2017-02-05,43975
circular_manga_curta,NOR,2018-12-16,153270
circular_manga_curta,NOR,2017-10-08,63650
circular_manga_curta,NOR,2019-03-17,43480
circular_manga_curta,NOR,2017-01-01,91175
circular_manga_curta,NOR,2021-08-29,78560
circular_manga_curta,NOR,2017-12-03,94390
circular_manga_curta,SUL,2019-09-08,57978
circular_manga_curta,SUL,2017-09-24,50419
circular_manga_curta,RIO,2022-08-21,47152
circular_manga_curta,RIO,2018-11-18,163161
circular_manga_curta,RIO,2018-02-18,64194
circular_manga_curta,RIO,2021-12-26,105151
circular_manga_curta,RIO,2019-04-21,72806
circular_manga_curta,RIO,2018-10-07,103288
circular_manga_curta,RIO,2022-10-30,46361
circular_manga_curta,RIO,2018-05-13,62658
circular_manga_curta,RIO,2019-12-01,144084
circular_manga_curta,RIO,2019-08-18,92529
circular_manga_curta,RIO,2022-05-01,59232
circular_manga_curta,RIO,2020-11-08,111372
circular_manga_curta,RIO,2021-05-30,76638
circular_manga_curta,SUL,2021-03-14,3454
circular_manga_curta,URU,2021-12-12,30830
circular_manga_curta,URU,2022-04-17,2195
circular_manga_curta,URU,2022-05-29,2105
circular_manga_curta,URU,2021-05-09,3950
circular_manga_curta,URU,2021-08-01,6885
circular_manga_curta,URU,2018-10-14,3130
circular_manga_curta,URU,2019-11-10,5475
circular_manga_curta,URU,2018-07-22,1035
circular_manga_curta,URU,2018-05-20,1080
circular_manga_curta,URU,2018-07-08,2190
circular_manga_curta,W,2017-02-05,4355
circular_manga_curta,W,2022-09-25,14520
circular_manga_curta,W,2022-11-27,20525
circular_manga_curta,W,2020-09-27,11635
circular_manga_curta,W,2021-12-05,11130
circular_manga_curta,W,2018-04-01,10240
circular_manga_curta,W,2018-08-12,6675
circular_manga_curta,W,2019-08-04,15865
circular_manga_curta,W,2020-07-19,27305
circular_manga_curta,W,2019-12-01,30750
circular_manga_curta,W,2018-06-10,7080
circular_manga_curta,W,2018-05-06,11560
circular_manga_curta,URU,2018-03-18,1985
circular_manga_curta,ARG,2020-03-01,1345
circular_manga_curta,ARG,2021-02-14,730
circular_manga_curta,ARG,2021-12-12,2100
circular_manga_curta,ARG,2021-07-11,1525
circular_manga_curta,SPO,2018-05-20,27970
circular_manga_curta,SPO,2017-08-27,75240
circular_manga_curta,SPO,2017-10-29,132365
circular_manga_curta,SPO,2017-02-12,64575
circular_manga_curta,SPO,2021-03-28,20755
circular_manga_curta,SPO,2018-12-23,206455
circular_manga_curta,SPO,2022-08-28,47931
circular_manga_curta,SPO,2022-03-27,53545
circular_manga_curta,SPO,2017-09-10,90175
circular_manga_curta,SPO,2022-10-02,58533
circular_manga_curta,NOR,2018-09-09,57605
circular_manga_curta,NOR,2020-03-01,57395
circular_manga_curta,NOR,2017-01-22,54040
circular_manga_curta,NOR,2020-07-19,61390
circular_manga_curta,NOR,2022-06-12,58775
circular_manga_curta,NOR,2017-06-18,47275
circular_manga_curta,NOR,2021-06-06,60160
circular_manga_curta,NOR,2018-02-25,43830
circular_manga_curta,NOR,2022-05-01,42485
circular_manga_curta,NOR,2020-05-03,2725
circular_manga_curta,SUL,2019-05-26,13242
circular_manga_curta,SUL,2021-12-19,121408
circular_manga_curta,SUL,2019-02-24,47511
circular_manga_curta,SUL,2019-10-20,46003
circular_manga_curta,SUL,2020-10-11,65842
circular_manga_curta,SUL,2021-01-17,31693
circular_manga_curta,SUL,2018-12-16,130271
circular_manga_curta,SUL,2020-12-06,79976
circular_manga_curta,SUL,2017-01-08,52190
circular_manga_curta,SUL,2021-08-22,25913
circular_manga_curta,RIO,2022-03-06,54918
circular_manga_curta,RIO,2018-10-21,77439
circular_manga_curta,RIO,2022-07-17,89641
circular_manga_curta,RIO,2017-01-29,79021
circular_manga_curta,NOR,2021-01-17,43160
circular_manga_curta,URU,2022-12-11,22330
circular_manga_curta,URU,2022-01-16,5730
circular_manga_curta,URU,2020-08-23,5535
circular_manga_curta,URU,2021-07-04,12035
circular_manga_curta,URU,2018-08-12,1800
circular_manga_curta,URU,2019-03-03,4290
circular_manga_curta,W,2017-05-28,5145
circular_manga_curta,W,2019-12-29,4660
circular_manga_curta,W,2017-10-22,12290
circular_manga_curta,W,2017-12-17,7100
circular_manga_curta,W,2018-09-30,10520
circular_manga_curta,W,2019-03-03,7615
circular_manga_curta,W,2019-07-21,11670
circular_manga_curta,W,2022-10-16,12015
circular_manga_curta,W,2022-07-31,40225
circular_manga_curta,URU,2017-12-10,8960
circular_manga_curta,ARG,2022-04-03,460
circular_manga_curta,ARG,2022-03-27,490
circular_manga_curta,ARG,2022-07-24,510
circular_manga_curta,SPO,2018-11-18,169945
circular_manga_curta,SPO,2021-02-21,66365
circular_manga_curta,SPO,2021-02-14,82605
circular_manga_curta,SPO,2018-08-26,73640
circular_manga_curta,SPO,2021-02-28,56060
circular_manga_curta,SPO,2021-07-11,73115
circular_manga_curta,NOR,2020-06-28,51445
circular_manga_curta,NOR,2021-09-26,63510
circular_manga_curta,NOR,2017-09-03,56420
circular_manga_curta,NOR,2018-06-24,52010
circular_manga_curta,NOR,2020-01-19,45755
circular_manga_curta,NOR,2019-06-23,43565
circular_manga_curta,NOR,2017-09-17,47035
circular_manga_curta,NOR,2022-07-24,49745
circular_manga_curta,NOR,2022-09-11,34475
circular_manga_curta,NOR,2022-04-03,50785
circular_manga_curta,NOR,2019-07-14,68990
circular_manga_curta,SUL,2017-04-23,15566
circular_manga_curta,SUL,2018-04-08,31272
circular_manga_curta,SUL,2022-04-03,16118
circular_manga_curta,SUL,2020-07-05,5112
circular_manga_curta,SUL,2019-01-13,48058
circular_manga_curta,SUL,2021-11-07,56366
circular_manga_curta,SUL,2017-05-14,18051
circular_manga_curta,SUL,2017-01-22,32810
circular_manga_curta,SUL,2018-11-11,64084
circular_manga_curta,SUL,2019-06-23,18946
circular_manga_curta,SUL,2022-09-25,22314
circular_manga_curta,SUL,2021-01-03,46906
circular_manga_curta,SUL,2018-05-27,11690
circular_manga_curta,SUL,2019-11-10,66423
circular_manga_curta,SUL,2018-04-01,27333
circular_manga_curta,RIO,2017-07-23,52184
circular_manga_curta,RIO,2021-01-10,90081
circular_manga_curta,RIO,2019-10-06,122418
circular_manga_curta,RIO,2017-12-03,149364
circular_manga_curta,RIO,2018-02-11,55188
circular_manga_curta,RIO,2022-08-07,57183
circular_manga_curta,RIO,2021-07-25,85745
circular_manga_curta,URU,2022-11-13,7715
circular_manga_curta,URU,2022-03-06,5510
circular_manga_curta,URU,2021-07-11,6245
circular_manga_curta,URU,2020-02-02,8020
circular_manga_curta,W,2017-01-22,9450
circular_manga_curta,W,2018-11-11,21135
circular_manga_curta,W,2022-08-28,19525
circular_manga_curta,W,2018-10-14,12090
circular_manga_curta,W,2019-10-27,15705
circular_manga_curta,W,2022-01-02,29350
circular_manga_curta,W,2020-03-08,9010
circular_manga_curta,W,2019-11-03,19880
circular_manga_curta,W,2022-05-08,41325
circular_manga_curta,URU,2018-01-14,4230
circular_manga_curta,URU,2018-04-22,1815
circular_manga_curta,URU,2017-09-03,4225
circular_manga_curta,ARG,2021-11-21,1090
circular_manga_curta,ARG,2021-06-20,610
circular_manga_curta,ARG,2022-05-15,100
circular_manga_curta,ARG,2021-01-17,1985
circular_manga_curta,ARG,2021-04-18,970
circular_manga_curta,ARG,2020-09-13,1980
circular_manga_curta,SPO,2019-09-08,120065
circular_manga_curta,SPO,2021-03-07,24820
circular_manga_curta,SPO,2020-11-22,142295
circular_manga_curta,SPO,2018-09-16,93200
circular_manga_curta,SPO,2021-05-23,52260
circular_manga_curta,SPO,2020-06-21,53545
circular_manga_curta,SPO,2022-06-19,46180
circular_manga_curta,SPO,2019-07-28,74825
circular_manga_curta,SPO,2021-08-15,59945
circular_manga_curta,SPO,2020-10-11,132365
circular_manga_curta,SPO,2020-03-08,87665
circular_manga_curta,SPO,2021-04-11,20695
circular_manga_curta,NOR,2021-09-19,62160
circular_manga_curta,NOR,2017-12-17,151795
circular_manga_curta,NOR,2021-06-20,65035
circular_manga_curta,NOR,2018-05-13,47200
circular_manga_curta,NOR,2018-12-09,110695
circular_manga_curta,NOR,2017-08-27,44750
circular_manga_curta,SUL,2020-08-23,33698
circular_manga_curta,SUL,2021-05-09,15399
circular_manga_curta,SUL,2018-02-25,37880
circular_manga_curta,SUL,2017-08-13,28286
circular_manga_curta,SUL,2019-04-14,29024
circular_manga_curta,SUL,2019-11-24,68214
circular_manga_curta,SUL,2019-07-21,36565
circular_manga_curta,RIO,2021-02-07,70628
circular_manga_curta,RIO,2017-05-14,60208
circular_manga_curta,RIO,2017-12-10,168583
