item,cluster_clima,data_semana_comercial,venda
calca,URU,2018-03-04,3600
calca,URU,2017-09-17,1890
calca,ARG,2020-12-20,3420
calca,ARG,2020-02-23,2820
calca,ARG,2022-03-27,1330
calca,ARG,2020-10-11,1635
calca,ARG,2021-01-03,1795
calca,SPO,2017-01-22,61835
calca,SPO,2018-07-15,78120
calca,SPO,2022-06-26,99656
calca,SPO,2020-11-29,71940
calca,SPO,2019-09-29,76155
calca,SPO,2019-12-08,91970
calca,SPO,2020-02-16,71490
calca,SPO,2020-11-08,76510
calca,SPO,2020-02-09,82585
calca,SPO,2022-01-02,67000
calca,SPO,2022-04-10,119715
calca,NOR,2021-11-07,63790
calca,NOR,2018-05-06,54045
calca,NOR,2021-08-15,64515
calca,NOR,2022-08-21,55950
calca,NOR,2021-08-08,73555
calca,SUL,2021-08-08,51052
calca,SUL,2017-04-09,45193
calca,SUL,2021-10-10,51138
calca,SUL,2020-10-25,33416
calca,SUL,2021-07-25,46986
calca,SUL,2018-05-20,34305
calca,SUL,2017-12-03,43567
calca,SUL,2018-11-18,25907
calca,SUL,2017-09-10,39135
calca,SUL,2021-09-12,45921
calca,SUL,2020-01-12,30087
calca,RIO,2022-12-04,83779
calca,RIO,2018-04-15,58560
calca,RIO,2020-02-23,68299
calca,RIO,2018-02-25,57442
calca,RIO,2018-11-04,52985
calca,RIO,2019-03-17,71380
calca,RIO,2017-03-26,55800
calca,RIO,2022-03-20,86486
calca,RIO,2021-08-01,149740
calca,RIO,2019-04-14,66799
calca,NOR,2021-01-24,30205
calca,URU,2020-01-12,4300
calca,URU,2022-11-20,5250
calca,URU,2021-03-28,5875
calca,URU,2022-11-13,5250
calca,RIO,2020-05-17,3170
calca,URU,2018-07-08,3685
calca,URU,2018-11-25,1500
calca,SPO,2020-04-26,3505
calca,W,2022-12-04,15905
calca,W,2017-11-12,4810
calca,W,2018-07-29,8730
calca,W,2019-03-31,14310
calca,W,2021-03-28,9320
calca,W,2018-04-08,5035
calca,W,2017-01-15,3825
calca,W,2022-09-11,34130
calca,W,2018-07-15,10825
calca,W,2020-07-12,29655
calca,W,2020-03-15,9850
calca,ARG,2022-12-11,160
calca,ARG,2022-07-17,1835
calca,ARG,2020-11-01,1200
calca,SPO,2017-07-30,79795
calca,SPO,2021-02-07,63790
calca,SPO,2020-06-14,71905
calca,SPO,2020-11-01,81760
calca,SPO,2019-04-21,72070
calca,NOR,2020-03-08,52410
calca,NOR,2020-10-18,39065
calca,NOR,2019-12-29,35135
calca,NOR,2017-09-17,43325
calca,NOR,2019-03-24,44220
calca,NOR,2018-09-23,39855
calca,NOR,2017-02-12,33965
calca,NOR,2021-06-13,55890
calca,SUL,2022-04-17,47707
calca,SUL,2019-07-28,46441
calca,SUL,2017-04-16,40814
calca,SUL,2018-12-16,32247
calca,SUL,2017-01-08,17583
calca,SUL,2019-04-07,51689
calca,SUL,2017-08-20,39812
calca,RIO,2021-11-21,93155
calca,RIO,2022-10-23,53344
calca,RIO,2022-11-27,75731
calca,RIO,2018-01-14,48035
calca,RIO,2022-01-23,55726
calca,RIO,2020-06-21,34635
calca,RIO,2017-06-04,82216
calca,RIO,2018-09-23,50795
calca,RIO,2019-07-14,93832
calca,RIO,2022-02-06,89708
calca,RIO,2022-11-06,70116
calca,URU,2022-03-06,13000
calca,URU,2022-07-10,11655
calca,URU,2021-12-19,10905
calca,URU,2020-10-11,8900
calca,URU,2021-06-20,9015
calca,URU,2020-03-08,6310
calca,NOR,2020-05-31,2505
calca,URU,2018-08-19,3005
calca,URU,2019-07-14,3300
calca,URU,2018-07-15,2515
calca,URU,2019-12-01,4390
calca,URU,2018-10-28,1740
calca,URU,2019-01-20,1540
calca,W,2018-08-12,9765
calca,W,2020-09-06,38230
calca,W,2017-04-30,4525
calca,W,2019-06-09,11725
calca,W,2019-08-25,16370
calca,W,2017-05-28,5155
calca,URU,2018-02-18,2510
calca,URU,2020-05-17,1740
calca,SPO,2017-02-26,57915
calca,SPO,2020-08-02,76590
calca,SPO,2020-01-12,65230
calca,SPO,2022-02-13,79030
calca,SPO,2017-05-07,105910
calca,SPO,2019-03-03,83705
calca,SPO,2018-09-30,70605
calca,SPO,2020-09-20,67355
calca,SPO,2018-05-06,98820
calca,SPO,2017-07-23,79025
calca,SPO,2017-04-23,74205
calca,SPO,2021-03-21,19705
calca,SPO,2019-01-13,57715
calca,SPO,2021-01-03,43915
calca,SPO,2018-01-28,60635
calca,SPO,2017-03-19,76785
calca,NOR,2020-09-06,45215
calca,NOR,2018-01-28,44100
calca,NOR,2021-07-04,98265
calca,NOR,2019-07-14,50360
calca,NOR,2019-03-10,49015
calca,NOR,2021-04-25,49905
calca,NOR,2022-10-02,54470
calca,NOR,2022-06-12,88345
calca,NOR,2019-12-22,51795
calca,NOR,2020-12-13,57875
calca,NOR,2019-07-28,54355
calca,NOR,2018-04-29,40220
calca,NOR,2020-06-28,17365
calca,NOR,2018-05-27,40470
calca,NOR,2021-11-28,73260
calca,SUL,2020-08-30,47409
calca,SUL,2019-09-29,41577
calca,SUL,2022-02-20,31564
calca,SUL,2019-01-13,29404
calca,SUL,2019-10-20,36565
calca,SUL,2022-08-07,47198
calca,RIO,2020-07-26,51324
calca,RIO,2017-01-08,32377
calca,RIO,2021-09-19,81305
calca,RIO,2017-09-24,52214
calca,RIO,2020-12-20,70885
calca,RIO,2018-06-10,78688
calca,RIO,2018-08-05,91555
calca,RIO,2017-06-11,86644
calca,RIO,2019-02-03,85076
calca,URU,2020-08-16,6730
calca,URU,2022-09-25,7400
calca,URU,2021-07-04,15800
calca,URU,2022-05-15,7705
calca,URU,2022-04-17,8000
calca,URU,2019-08-11,5435
calca,URU,2019-08-18,5090
calca,URU,2019-01-27,1580
calca,URU,2019-11-17,1730
calca,W,2017-02-26,2730
calca,W,2022-12-18,24175
calca,W,2021-05-09,21865
calca,W,2017-08-13,3235
calca,W,2018-02-11,3535
calca,W,2022-02-06,26510
calca,W,2017-07-09,5410
calca,W,2022-11-20,42970
calca,W,2022-10-02,28770
calca,W,2022-11-13,31795
calca,URU,2017-11-26,1885
calca,URU,2020-05-03,535
calca,ARG,2020-07-12,585
calca,ARG,2021-04-18,1135
calca,ARG,2021-10-17,2275
calca,ARG,2022-01-02,735
calca,ARG,2022-05-01,515
calca,ARG,2021-05-16,835
calca,SPO,2019-02-10,83805
calca,SPO,2019-07-21,88960
calca,SPO,2022-07-03,117088
calca,SPO,2018-03-04,74080
calca,SPO,2022-06-12,110099
calca,SPO,2020-07-12,57550
calca,SPO,2020-02-02,83630
calca,SPO,2022-01-23,58345
calca,SPO,2019-11-17,61390
calca,SPO,2020-12-13,86755
calca,SPO,2022-03-13,93315
calca,SPO,2017-09-24,66010
calca,SPO,2018-03-25,64945
calca,SPO,2019-06-23,78280
calca,NOR,2019-05-26,42835
calca,NOR,2020-02-02,54845
calca,NOR,2019-05-05,59790
calca,NOR,2022-03-13,70940
calca,NOR,2018-09-30,43635
calca,NOR,2020-07-26,37720
calca,NOR,2021-09-05,67980
calca,NOR,2017-07-09,51320
calca,NOR,2018-12-02,45125
calca,NOR,2019-02-17,45575
calca,NOR,2021-12-05,84080
calca,NOR,2021-03-14,18345
calca,SUL,2020-12-06,32328
calca,SUL,2021-01-10,20260
calca,SUL,2021-01-24,24264
calca,SUL,2022-10-16,35208
calca,SUL,2018-06-24,32838
calca,SUL,2021-01-03,18985
calca,SUL,2020-06-28,9933
calca,SUL,2019-01-06,28147
calca,SUL,2020-02-16,37856
calca,SUL,2017-07-23,45793
calca,SUL,2022-05-08,54714
calca,SUL,2019-11-17,27293
calca,SUL,2017-05-14,41328
calca,SUL,2018-02-04,35818
calca,SUL,2019-03-31,48469
calca,RIO,2022-06-12,125789
calca,RIO,2022-03-06,84224
calca,RIO,2019-02-10,76307
calca,RIO,2020-03-08,78951
calca,RIO,2018-02-04,55223
calca,RIO,2018-03-25,45538
calca,RIO,2017-07-30,69227
calca,RIO,2021-03-14,30006
calca,RIO,2022-01-02,68445
calca,RIO,2020-08-30,63939
calca,URU,2022-05-08,13295
calca,URU,2022-11-27,4855
calca,URU,2020-11-22,8195
calca,URU,2020-08-09,9310
calca,RIO,2020-04-19,30
calca,URU,2019-05-12,4220
calca,URU,2019-04-14,5040
calca,URU,2018-07-29,3365
calca,W,2019-01-13,9830
calca,W,2019-12-01,32420
calca,W,2020-01-26,14325
calca,W,2022-01-23,21420
calca,W,2020-02-16,16450
calca,W,2018-01-21,5010
calca,W,2022-05-29,30735
calca,W,2018-09-23,8445
calca,W,2020-02-23,16015
calca,URU,2018-01-28,1745
calca,ARG,2020-03-08,1500
calca,ARG,2022-07-31,1090
calca,ARG,2022-01-30,955
calca,ARG,2022-04-17,875
calca,ARG,2022-09-04,1575
calca,SPO,2021-08-22,86495
calca,SPO,2017-03-12,66765
calca,SPO,2022-07-24,109043
calca,SPO,2021-01-31,44900
calca,SPO,2017-02-12,53070
calca,SPO,2017-10-29,66220
calca,SPO,2017-07-16,81070
calca,SPO,2019-08-25,80480
calca,SPO,2020-01-19,71420
calca,SPO,2021-05-02,152715
calca,SPO,2020-03-08,85875
calca,SPO,2020-06-21,39740
calca,SPO,2020-10-25,67960
calca,NOR,2018-10-21,31545
calca,NOR,2017-10-08,42130
calca,NOR,2019-11-10,45150
calca,NOR,2019-04-21,39415
calca,NOR,2017-10-15,32175
calca,NOR,2021-11-21,69850
calca,NOR,2022-12-18,100010
calca,NOR,2019-02-24,43140
calca,NOR,2021-06-20,60595
calca,NOR,2022-11-20,49940
calca,NOR,2021-02-14,30365
calca,SUL,2019-02-03,42464
calca,SUL,2020-03-08,42289
calca,SUL,2021-04-11,41732
calca,SUL,2022-03-27,48183
calca,SUL,2018-04-08,42714
calca,SUL,2017-08-27,38641
calca,SUL,2022-01-02,25635
calca,SUL,2020-09-06,44212
calca,SUL,2021-03-21,20076
calca,SUL,2020-08-16,32519
calca,RIO,2021-10-24,82774
calca,RIO,2019-08-04,89550
calca,RIO,2017-08-27,58200
calca,RIO,2020-02-02,81960
calca,RIO,2019-12-01,83291
calca,RIO,2019-03-10,67724
calca,RIO,2020-09-13,54992
calca,RIO,2018-01-28,58997
calca,RIO,2018-07-22,65640
calca,URU,2020-12-27,3750
calca,URU,2022-01-23,4645
calca,URU,2021-04-25,4650
calca,URU,2021-05-09,7630
calca,URU,2020-11-08,8530
calca,URU,2022-02-20,8785
calca,URU,2019-01-13,2420
calca,W,2019-05-26,12895
calca,W,2017-01-01,2865
calca,W,2020-03-22,5070
calca,W,2019-02-24,12565
calca,W,2020-12-27,6170
calca,W,2017-09-17,4105
calca,W,2018-02-18,5565
calca,W,2019-07-07,13755
calca,W,2022-01-02,23905
calca,W,2018-11-18,10075
calca,W,2021-03-07,16965
calca,W,2020-10-25,23980
calca,URU,2017-10-01,1580
calca,ARG,2021-11-21,825
calca,ARG,2022-10-02,1660
calca,ARG,2020-11-22,1050
calca,ARG,2020-08-30,2085
calca,ARG,2021-09-19,1835
calca,ARG,2022-05-08,565
calca,ARG,2020-01-12,1765
calca,SPO,2017-05-14,82345
calca,SPO,2022-05-01,139590
calca,SPO,2021-07-11,131590
calca,SPO,2017-01-01,28300
calca,SPO,2017-06-18,69170
calca,SPO,2022-04-17,116705
calca,SPO,2021-08-15,98320
calca,SPO,2022-11-27,77541
calca,SPO,2021-12-26,87800
calca,NOR,2019-12-01,54910
calca,NOR,2019-11-03,46790
calca,NOR,2022-12-25,57705
calca,NOR,2019-07-21,48475
calca,NOR,2018-08-19,44400
calca,NOR,2019-09-15,43025
calca,NOR,2020-06-21,16575
calca,NOR,2017-08-13,39290
calca,NOR,2020-01-12,40350
calca,NOR,2018-05-13,42835
calca,NOR,2021-10-10,65495
calca,SUL,2018-10-21,30262
calca,SUL,2017-11-12,36151
calca,SUL,2020-10-04,51312
calca,SUL,2017-05-07,52004
calca,SUL,2017-04-23,39390
calca,SUL,2017-06-11,44358
calca,SUL,2021-12-05,46459
calca,SUL,2019-10-27,30415
calca,SUL,2019-02-17,41261
calca,SUL,2021-07-04,72077
calca,RIO,2019-06-16,76046
calca,RIO,2022-10-09,85080
calca,RIO,2022-02-20,72159
calca,RIO,2018-05-20,63393
calca,RIO,2021-04-25,97398
calca,RIO,2017-10-29,50724
calca,RIO,2019-05-05,91702
calca,RIO,2019-08-11,74621
calca,RIO,2021-04-18,73901
calca,RIO,2019-07-07,104427
calca,RIO,2017-09-17,51090
calca,URU,2021-08-01,12900
calca,URU,2021-05-23,5560
calca,URU,2021-09-19,9380
calca,RIO,2020-05-10,3580
calca,URU,2019-02-24,2840
calca,URU,2018-06-03,3665
calca,W,2020-11-22,43200
calca,W,2017-03-12,4515
calca,W,2021-10-31,36960
calca,W,2019-12-29,5045
calca,W,2018-04-29,4485
calca,W,2017-10-08,3495
calca,W,2021-06-27,35880
calca,ARG,2022-06-12,1750
calca,ARG,2022-03-13,1225
calca,ARG,2022-03-20,1495
calca,ARG,2021-10-03,2195
calca,ARG,2022-02-27,1330
calca,SPO,2018-05-20,68340
calca,SPO,2021-12-12,139685
calca,SPO,2019-07-07,108855
calca,SPO,2020-12-27,50085
calca,SPO,2021-09-12,91515
calca,SPO,2021-11-07,101575
calca,SPO,2018-09-23,59195
calca,SPO,2020-05-03,10210
calca,NOR,2017-05-28,45245
calca,NOR,2022-08-28,60135
calca,NOR,2021-03-21,10995
calca,NOR,2017-01-15,32915
calca,NOR,2017-08-20,36955
calca,NOR,2020-05-10,1010
calca,SUL,2017-11-26,40149
calca,SUL,2018-07-01,41543
calca,SUL,2022-09-04,47146
calca,SUL,2017-09-17,38721
calca,SUL,2021-05-23,39363
calca,SUL,2021-06-20,45216
calca,SUL,2017-09-24,37125
calca,SUL,2021-11-28,40186
calca,SUL,2022-07-31,48159
calca,RIO,2022-02-27,72303
calca,RIO,2017-11-19,65877
calca,RIO,2017-04-09,63731
calca,RIO,2019-04-07,75231
calca,RIO,2022-04-24,92427
calca,RIO,2017-07-23,63487
calca,RIO,2018-12-30,41368
calca,RIO,2017-07-09,81124
calca,URU,2021-11-28,6870
calca,URU,2020-10-25,7085
calca,URU,2021-07-11,10650
calca,URU,2021-01-10,3605
calca,URU,2020-07-12,5305
calca,URU,2022-03-27,8745
calca,URU,2019-12-22,7120
calca,SUL,2021-02-28,724
calca,URU,2018-07-22,2705
calca,URU,2018-05-13,3420
calca,URU,2018-09-09,3885
calca,W,2021-04-04,12000
calca,W,2021-01-03,17120
calca,W,2019-11-24,26625
calca,W,2022-01-09,34565
calca,W,2021-11-14,26150
calca,W,2022-05-01,37005
calca,W,2020-05-03,16695
calca,W,2018-10-14,7775
calca,W,2021-09-26,14135
calca,W,2020-05-24,35165
calca,W,2020-01-05,7125
calca,W,2019-11-03,14995
calca,W,2017-04-09,2815
calca,W,2022-06-26,40370
calca,URU,2018-04-22,2825
calca,URU,2017-09-24,1300
calca,ARG,2021-02-21,990
calca,ARG,2021-01-24,1370
calca,ARG,2021-11-14,875
calca,ARG,2020-12-13,2870
calca,ARG,2020-12-06,1905
calca,SPO,2017-06-04,92865
calca,SPO,2018-11-18,59765
calca,SPO,2022-09-04,97498
calca,SPO,2018-09-16,72335
calca,SPO,2018-10-07,74090
calca,SPO,2021-08-01,140975
calca,SPO,2021-03-28,20955
calca,SPO,2020-08-23,73190
calca,SPO,2022-02-27,80215
calca,SPO,2022-01-30,78805
calca,SPO,2021-02-14,59435
calca,SPO,2022-08-21,77648
calca,NOR,2018-12-23,47115
calca,NOR,2021-12-19,95585
calca,NOR,2022-03-06,72935
calca,NOR,2018-06-10,52705
calca,NOR,2020-12-27,33845
calca,NOR,2022-10-30,44870
calca,NOR,2022-09-25,53060
calca,SUL,2020-05-17,17245
calca,SUL,2018-08-05,56139
calca,SUL,2021-09-19,42265
calca,SUL,2022-08-21,37169
calca,SUL,2018-10-14,37072
calca,SUL,2019-08-25,41652
calca,SUL,2018-03-18,41585
calca,SUL,2019-02-10,43910
calca,SUL,2022-03-13,48075
calca,SUL,2022-02-27,36041
calca,SUL,2019-09-01,47922
calca,SUL,2017-01-01,16073
calca,SUL,2017-03-05,43888
calca,RIO,2018-06-17,55897
calca,RIO,2022-08-28,92585
calca,RIO,2019-08-18,76272
calca,RIO,2020-07-05,53285
calca,RIO,2022-10-02,81958
calca,RIO,2019-10-13,58389
calca,RIO,2017-09-10,56645
calca,RIO,2017-11-12,57125
calca,RIO,2021-08-08,130309
calca,RIO,2019-03-24,69037
calca,RIO,2022-05-22,102378
calca,RIO,2018-05-27,68108
calca,RIO,2017-04-23,63229
calca,URU,2020-11-01,8480
calca,URU,2020-08-30,7630
calca,URU,2021-03-07,7075
calca,URU,2021-01-17,3075
calca,URU,2022-02-13,8645
calca,URU,2022-10-30,6420
calca,RIO,2020-05-24,6956
calca,URU,2019-06-16,4360
calca,URU,2018-09-23,2000
calca,URU,2018-08-12,3755
calca,URU,2019-09-15,4865
calca,W,2022-07-17,46695
calca,W,2021-07-04,90260
calca,W,2017-02-12,4935
calca,W,2020-09-13,25025
calca,W,2017-01-22,9050
calca,W,2021-10-10,23035
calca,W,2021-02-14,9370
calca,W,2019-11-17,14740
calca,W,2019-02-03,9715
calca,W,2020-04-05,7840
calca,W,2021-05-16,19580
calca,ARG,2022-08-14,1250
calca,ARG,2022-05-29,665
calca,ARG,2021-04-11,1255
calca,ARG,2020-01-05,1735
calca,SPO,2022-07-31,108859
calca,SPO,2019-10-20,68645
calca,SPO,2021-07-25,117645
calca,SPO,2022-03-27,100595
calca,SPO,2022-02-06,81980
calca,SPO,2019-08-11,83125
calca,SPO,2019-05-12,98410
calca,NOR,2018-02-04,43480
calca,NOR,2018-04-22,36345
calca,NOR,2017-10-29,36660
calca,NOR,2017-05-21,38850
calca,NOR,2021-07-18,67820
calca,NOR,2018-01-07,38380
calca,NOR,2020-12-06,52895
calca,SUL,2020-05-31,39118
calca,SUL,2018-10-28,30009
calca,SUL,2019-04-28,45488
calca,SUL,2018-05-27,38073
calca,SUL,2021-05-30,43525
calca,SUL,2022-06-19,32920
calca,SUL,2020-05-10,15303
calca,SUL,2017-07-02,43285
calca,RIO,2021-11-07,100035
calca,RIO,2017-10-15,42071
calca,RIO,2021-01-24,34279
calca,RIO,2017-04-30,72904
calca,RIO,2017-09-03,66468
calca,RIO,2018-11-18,52287
calca,RIO,2018-09-02,69306
calca,RIO,2017-12-31,44553
calca,RIO,2020-08-23,66234
calca,RIO,2022-05-08,128617
calca,RIO,2022-03-27,91762
calca,RIO,2021-08-29,101721
calca,RIO,2022-07-24,107546
calca,URU,2021-02-21,5520
calca,URU,2021-12-05,9600
calca,RIO,2020-05-31,20742
calca,URU,2018-08-26,3140
calca,W,2018-05-27,7000
calca,W,2021-06-13,23790
calca,W,2018-09-30,8945
calca,W,2017-10-29,2755
calca,W,2019-12-08,18445
calca,W,2017-11-26,10405
calca,W,2018-08-05,12365
calca,URU,2017-12-10,3140
calca,URU,2017-09-10,2755
calca,URU,2017-10-15,1675
calca,ARG,2022-09-18,1320
calca,ARG,2022-10-09,1440
calca,ARG,2022-04-24,880
calca,ARG,2021-12-05,1185
calca,ARG,2022-03-06,1150
calca,ARG,2021-12-26,725
calca,SPO,2017-04-16,75165
calca,SPO,2018-08-12,89315
calca,SPO,2018-07-08,80360
calca,SPO,2022-09-25,78055
calca,SPO,2019-09-01,94110
calca,SPO,2021-11-21,100435
calca,SPO,2020-07-19,52905
calca,SPO,2019-10-13,68385
calca,SPO,2018-02-25,64525
calca,NOR,2020-07-05,27505
calca,NOR,2021-05-02,68600
calca,NOR,2022-10-09,60065
calca,NOR,2017-11-19,46220
calca,NOR,2019-06-16,62800
calca,NOR,2020-03-01,55015
calca,NOR,2021-08-22,60770
calca,NOR,2018-08-05,54880
calca,NOR,2022-11-06,48625
calca,SUL,2018-08-26,41860
calca,SUL,2019-06-02,51565
calca,SUL,2019-05-05,63838
calca,SUL,2018-08-12,48640
calca,SUL,2021-10-03,53113
calca,SUL,2018-06-10,36826
calca,SUL,2022-10-09,44616
calca,SUL,2019-04-21,38836
calca,SUL,2022-08-14,35824
calca,SUL,2022-12-25,27860
calca,SUL,2021-06-27,52581
calca,SUL,2017-05-21,37041
calca,SUL,2022-12-11,34527
calca,SUL,2022-01-16,19443
calca,SUL,2018-02-25,44304
calca,RIO,2019-11-24,77459
calca,RIO,2019-09-08,71474
calca,RIO,2020-12-06,74160
calca,RIO,2019-12-22,64198
calca,RIO,2022-09-04,101541
calca,RIO,2020-01-12,57570
calca,RIO,2020-01-05,55003
calca,RIO,2022-12-18,136998
calca,RIO,2018-07-15,68913
calca,RIO,2017-03-12,57167
calca,RIO,2018-09-16,62273
calca,RIO,2018-04-29,60907
calca,RIO,2021-07-18,125766
calca,RIO,2019-12-29,45801
calca,URU,2020-09-27,8215
calca,RIO,2020-04-26,980
calca,URU,2018-08-05,4785
calca,URU,2019-08-25,4200
calca,W,2018-02-25,6310
calca,W,2018-06-24,8155
calca,W,2019-11-10,17565
calca,W,2022-05-22,35445
calca,W,2020-03-29,5790
calca,W,2019-05-12,14525
calca,W,2021-01-17,18230
calca,W,2019-12-15,12085
calca,W,2020-02-09,13955
calca,W,2018-12-02,13605
calca,W,2021-03-14,22910
calca,W,2021-04-11,15695
calca,W,2019-09-22,14485
calca,W,2021-06-20,23805
calca,URU,2018-01-14,1775
calca,URU,2018-04-01,2940
calca,URU,2018-03-11,3235
calca,ARG,2021-10-31,1680
calca,ARG,2022-06-19,1220
calca,ARG,2020-02-02,2485
calca,ARG,2022-11-06,645
calca,ARG,2021-01-17,1845
calca,ARG,2022-09-11,1400
calca,ARG,2021-10-10,2400
calca,ARG,2021-07-18,2305
calca,SPO,2018-04-01,69115
calca,SPO,2021-02-21,52675
calca,SPO,2020-11-15,87260
calca,SPO,2017-02-19,47395
calca,SPO,2021-05-23,98130
calca,SPO,2019-01-20,56065
calca,SPO,2021-06-06,123050
