item,cluster_clima,data_semana_comercial,venda
camiseta_manga_curta,W,2017-06-04,7675
camiseta_manga_curta,W,2019-12-15,23170
camiseta_manga_curta,W,2020-05-24,27285
camiseta_manga_curta,W,2021-10-03,22190
camiseta_manga_curta,W,2019-03-10,10915
camiseta_manga_curta,W,2017-05-07,5100
camiseta_manga_curta,W,2019-01-27,22830
camiseta_manga_curta,W,2017-04-02,4705
camiseta_manga_curta,URU,2017-11-19,3285
camiseta_manga_curta,URU,2018-03-25,3735
camiseta_manga_curta,URU,2017-11-05,1100
camiseta_manga_curta,ARG,2020-07-19,630
camiseta_manga_curta,SPO,2017-02-12,125555
camiseta_manga_curta,SPO,2020-09-20,92945
camiseta_manga_curta,SPO,2020-02-16,135640
camiseta_manga_curta,SPO,2020-09-13,109510
camiseta_manga_curta,SPO,2021-01-10,112450
camiseta_manga_curta,SPO,2019-12-15,523745
camiseta_manga_curta,SPO,2021-04-25,79960
camiseta_manga_curta,SPO,2017-08-27,107980
camiseta_manga_curta,SPO,2018-12-16,615650
camiseta_manga_curta,SPO,2017-03-05,139455
camiseta_manga_curta,SPO,2021-10-24,102310
camiseta_manga_curta,SPO,2019-10-20,127685
camiseta_manga_curta,SPO,2018-01-07,120145
camiseta_manga_curta,SPO,2019-07-21,104315
camiseta_manga_curta,SPO,2018-04-08,122605
camiseta_manga_curta,NOR,2021-06-06,89895
camiseta_manga_curta,NOR,2018-04-29,75835
camiseta_manga_curta,NOR,2018-01-28,64715
camiseta_manga_curta,NOR,2018-07-22,66845
camiseta_manga_curta,NOR,2022-10-02,59190
camiseta_manga_curta,NOR,2019-10-20,69025
camiseta_manga_curta,NOR,2021-01-10,74070
camiseta_manga_curta,NOR,2021-06-20,75415
camiseta_manga_curta,NOR,2017-06-04,97970
camiseta_manga_curta,NOR,2022-11-20,54100
camiseta_manga_curta,NOR,2018-07-01,98815
camiseta_manga_curta,SUL,2017-04-30,24764
camiseta_manga_curta,SUL,2020-01-12,57617
camiseta_manga_curta,SUL,2019-05-12,32007
camiseta_manga_curta,SUL,2020-09-13,43112
camiseta_manga_curta,RIO,2019-10-06,147040
camiseta_manga_curta,RIO,2018-12-23,432109
camiseta_manga_curta,RIO,2018-05-13,90418
camiseta_manga_curta,RIO,2018-06-24,107360
camiseta_manga_curta,RIO,2021-11-07,107230
camiseta_manga_curta,RIO,2017-08-13,116115
camiseta_manga_curta,RIO,2022-02-13,73860
camiseta_manga_curta,RIO,2022-08-28,81390
camiseta_manga_curta,RIO,2018-05-06,110130
camiseta_manga_curta,RIO,2021-12-05,210915
camiseta_manga_curta,RIO,2021-11-14,106590
camiseta_manga_curta,RIO,2017-04-02,116300
camiseta_manga_curta,RIO,2018-11-18,188883
camiseta_manga_curta,RIO,2022-04-24,67115
camiseta_manga_curta,RIO,2018-10-21,105997
camiseta_manga_curta,RIO,2022-02-06,73785
camiseta_manga_curta,RIO,2020-07-12,84681
camiseta_manga_curta,URU,2021-11-07,23665
camiseta_manga_curta,URU,2022-06-19,8475
camiseta_manga_curta,URU,2021-01-31,15765
camiseta_manga_curta,URU,2018-07-15,3730
camiseta_manga_curta,URU,2018-07-08,8795
camiseta_manga_curta,W,2022-11-27,56680
camiseta_manga_curta,W,2019-05-26,13905
camiseta_manga_curta,W,2020-05-31,22730
camiseta_manga_curta,W,2021-12-19,33060
camiseta_manga_curta,W,2021-09-19,20615
camiseta_manga_curta,W,2018-09-16,15215
camiseta_manga_curta,W,2021-05-02,29405
camiseta_manga_curta,W,2018-06-24,5630
camiseta_manga_curta,W,2021-12-05,31580
camiseta_manga_curta,W,2022-05-01,20790
camiseta_manga_curta,W,2021-05-16,25060
camiseta_manga_curta,W,2018-01-28,5995
camiseta_manga_curta,W,2017-03-19,6145
camiseta_manga_curta,W,2018-08-26,13095
camiseta_manga_curta,URU,2018-02-04,4830
camiseta_manga_curta,URU,2018-03-11,4075
camiseta_manga_curta,URU,2020-05-31,3545
camiseta_manga_curta,URU,2020-04-26,95
camiseta_manga_curta,ARG,2021-09-12,3820
camiseta_manga_curta,ARG,2021-06-27,1975
camiseta_manga_curta,ARG,2021-04-18,1415
camiseta_manga_curta,ARG,2021-10-24,2465
camiseta_manga_curta,ARG,2022-12-18,295
camiseta_manga_curta,SPO,2018-02-18,91615
camiseta_manga_curta,SPO,2020-02-23,110375
camiseta_manga_curta,SPO,2017-01-15,86970
camiseta_manga_curta,SPO,2019-02-10,97305
camiseta_manga_curta,SPO,2020-03-15,31020
camiseta_manga_curta,SPO,2021-01-17,90425
camiseta_manga_curta,SPO,2022-08-14,67494
camiseta_manga_curta,SPO,2020-08-30,113485
camiseta_manga_curta,NOR,2018-02-04,84210
camiseta_manga_curta,NOR,2019-05-12,66555
camiseta_manga_curta,NOR,2022-04-24,53885
camiseta_manga_curta,NOR,2021-10-24,72530
camiseta_manga_curta,NOR,2020-01-26,61720
camiseta_manga_curta,NOR,2017-11-26,113230
camiseta_manga_curta,NOR,2020-11-15,93350
camiseta_manga_curta,NOR,2017-07-02,75340
camiseta_manga_curta,NOR,2018-04-15,76065
camiseta_manga_curta,NOR,2018-12-16,304905
camiseta_manga_curta,NOR,2021-11-21,87245
camiseta_manga_curta,NOR,2021-10-10,98745
camiseta_manga_curta,SUL,2021-08-01,54267
camiseta_manga_curta,SUL,2020-11-29,88312
camiseta_manga_curta,SUL,2017-04-16,25897
camiseta_manga_curta,SUL,2020-01-26,50531
camiseta_manga_curta,SUL,2022-03-06,39643
camiseta_manga_curta,SUL,2019-06-02,31816
camiseta_manga_curta,SUL,2019-08-18,33612
camiseta_manga_curta,SUL,2018-04-22,40151
camiseta_manga_curta,SUL,2018-01-28,36054
camiseta_manga_curta,SUL,2021-08-08,31654
camiseta_manga_curta,SUL,2019-01-20,38897
camiseta_manga_curta,RIO,2019-06-02,102923
camiseta_manga_curta,RIO,2018-07-15,124112
camiseta_manga_curta,RIO,2017-12-03,244926
camiseta_manga_curta,RIO,2022-07-17,83440
camiseta_manga_curta,RIO,2019-02-03,102654
camiseta_manga_curta,RIO,2017-08-20,99170
camiseta_manga_curta,RIO,2018-10-07,150565
camiseta_manga_curta,RIO,2018-09-23,108082
camiseta_manga_curta,RIO,2018-03-04,104717
camiseta_manga_curta,RIO,2019-09-15,104065
camiseta_manga_curta,RIO,2019-11-03,134120
camiseta_manga_curta,RIO,2021-05-09,95844
camiseta_manga_curta,RIO,2018-12-02,239432
camiseta_manga_curta,RIO,2021-04-11,56640
camiseta_manga_curta,URU,2021-03-14,8830
camiseta_manga_curta,URU,2021-10-03,17825
camiseta_manga_curta,URU,2022-12-04,26025
camiseta_manga_curta,URU,2021-10-10,15305
camiseta_manga_curta,URU,2019-12-22,37185
camiseta_manga_curta,URU,2020-08-30,9850
camiseta_manga_curta,URU,2020-11-08,12985
camiseta_manga_curta,URU,2021-09-12,18015
camiseta_manga_curta,URU,2020-11-01,11440
camiseta_manga_curta,URU,2018-12-02,11015
camiseta_manga_curta,URU,2019-07-28,5870
camiseta_manga_curta,W,2020-12-27,38400
camiseta_manga_curta,W,2018-08-12,10485
camiseta_manga_curta,W,2017-11-19,12015
camiseta_manga_curta,W,2020-04-05,4150
camiseta_manga_curta,W,2021-05-09,27820
camiseta_manga_curta,W,2018-03-04,6805
camiseta_manga_curta,W,2020-06-07,25505
camiseta_manga_curta,W,2018-05-20,8395
camiseta_manga_curta,W,2022-02-13,32325
camiseta_manga_curta,W,2020-04-12,4805
camiseta_manga_curta,W,2017-11-05,10745
camiseta_manga_curta,ARG,2020-02-16,1695
camiseta_manga_curta,ARG,2022-05-08,940
camiseta_manga_curta,ARG,2021-09-05,3580
camiseta_manga_curta,ARG,2020-02-23,1690
camiseta_manga_curta,ARG,2022-01-09,670
camiseta_manga_curta,ARG,2020-08-30,2520
camiseta_manga_curta,ARG,2022-12-25,50
camiseta_manga_curta,ARG,2022-09-18,1605
camiseta_manga_curta,SPO,2019-12-29,206160
camiseta_manga_curta,SPO,2018-11-18,199930
camiseta_manga_curta,SPO,2019-06-30,107170
camiseta_manga_curta,SPO,2017-12-17,757980
camiseta_manga_curta,SPO,2019-11-17,150140
camiseta_manga_curta,SPO,2018-03-18,115440
camiseta_manga_curta,SPO,2022-05-01,74690
camiseta_manga_curta,SPO,2020-08-16,74565
camiseta_manga_curta,SPO,2018-09-09,109630
camiseta_manga_curta,SPO,2019-09-08,119295
camiseta_manga_curta,SPO,2020-10-11,124965
camiseta_manga_curta,SPO,2022-07-24,78815
camiseta_manga_curta,NOR,2017-11-12,101345
camiseta_manga_curta,NOR,2019-01-27,58915
camiseta_manga_curta,NOR,2018-01-21,59280
camiseta_manga_curta,NOR,2018-09-23,67595
camiseta_manga_curta,NOR,2020-10-25,77005
camiseta_manga_curta,NOR,2021-01-03,91005
camiseta_manga_curta,NOR,2018-10-21,63165
camiseta_manga_curta,NOR,2020-05-03,1860
camiseta_manga_curta,NOR,2020-09-27,83515
camiseta_manga_curta,NOR,2021-07-04,90875
camiseta_manga_curta,NOR,2019-10-27,68605
camiseta_manga_curta,SUL,2018-11-04,72222
camiseta_manga_curta,SUL,2022-07-10,27720
camiseta_manga_curta,SUL,2021-12-26,78850
camiseta_manga_curta,SUL,2019-11-24,89063
camiseta_manga_curta,SUL,2019-04-14,45058
camiseta_manga_curta,SUL,2022-09-25,30214
camiseta_manga_curta,SUL,2021-04-04,27134
camiseta_manga_curta,SUL,2017-05-14,22028
camiseta_manga_curta,RIO,2022-01-30,69728
camiseta_manga_curta,RIO,2022-07-31,87300
camiseta_manga_curta,RIO,2018-04-08,111810
camiseta_manga_curta,RIO,2022-12-04,128825
camiseta_manga_curta,RIO,2022-05-29,71275
camiseta_manga_curta,RIO,2020-09-27,100877
camiseta_manga_curta,RIO,2020-01-26,94250
camiseta_manga_curta,RIO,2018-08-05,193414
camiseta_manga_curta,RIO,2017-12-10,315410
camiseta_manga_curta,NOR,2021-01-31,60315
camiseta_manga_curta,URU,2022-06-12,9810
camiseta_manga_curta,URU,2020-08-02,10590
camiseta_manga_curta,URU,2021-08-08,19800
camiseta_manga_curta,URU,2021-03-07,13265
camiseta_manga_curta,RIO,2020-04-19,340
camiseta_manga_curta,URU,2018-08-26,4030
camiseta_manga_curta,URU,2018-05-20,2725
camiseta_manga_curta,URU,2018-06-10,2355
camiseta_manga_curta,W,2019-10-13,20905
camiseta_manga_curta,W,2020-07-26,53655
camiseta_manga_curta,W,2019-03-24,7550
camiseta_manga_curta,W,2019-07-07,9765
camiseta_manga_curta,W,2021-01-31,23060
camiseta_manga_curta,W,2020-10-18,35570
camiseta_manga_curta,W,2022-11-13,42555
camiseta_manga_curta,URU,2017-12-10,12885
camiseta_manga_curta,URU,2017-10-15,2810
camiseta_manga_curta,URU,2020-05-17,2630
camiseta_manga_curta,ARG,2022-06-19,1875
camiseta_manga_curta,ARG,2020-07-12,490
camiseta_manga_curta,ARG,2021-06-20,2030
camiseta_manga_curta,ARG,2022-01-30,780
camiseta_manga_curta,ARG,2020-09-13,2760
camiseta_manga_curta,ARG,2019-12-15,7455
camiseta_manga_curta,SPO,2018-06-17,78565
camiseta_manga_curta,SPO,2022-01-30,81520
camiseta_manga_curta,SPO,2018-03-11,112430
camiseta_manga_curta,SPO,2019-01-20,99675
camiseta_manga_curta,SPO,2019-12-22,486275
camiseta_manga_curta,SPO,2021-11-07,117065
camiseta_manga_curta,SPO,2022-03-27,74230
camiseta_manga_curta,SPO,2022-05-08,69490
camiseta_manga_curta,SPO,2019-06-09,125530
camiseta_manga_curta,NOR,2019-06-02,75360
camiseta_manga_curta,NOR,2022-11-06,54700
camiseta_manga_curta,NOR,2022-12-11,131610
camiseta_manga_curta,NOR,2019-05-19,57675
camiseta_manga_curta,NOR,2020-05-31,4325
camiseta_manga_curta,NOR,2018-09-09,79330
camiseta_manga_curta,NOR,2017-04-30,67045
camiseta_manga_curta,NOR,2020-06-21,42960
camiseta_manga_curta,NOR,2019-10-06,89445
camiseta_manga_curta,NOR,2021-05-02,87135
camiseta_manga_curta,NOR,2017-04-16,64755
camiseta_manga_curta,NOR,2020-09-13,88310
camiseta_manga_curta,NOR,2019-08-11,71545
camiseta_manga_curta,SUL,2018-07-22,36439
camiseta_manga_curta,SUL,2017-03-12,41027
camiseta_manga_curta,SUL,2020-08-23,34418
camiseta_manga_curta,SUL,2018-03-11,39264
camiseta_manga_curta,SUL,2021-06-27,18174
camiseta_manga_curta,SUL,2022-09-11,33125
camiseta_manga_curta,SUL,2019-08-25,39323
camiseta_manga_curta,SUL,2019-12-15,214088
camiseta_manga_curta,SUL,2018-12-16,244550
camiseta_manga_curta,SUL,2018-03-04,46292
camiseta_manga_curta,RIO,2017-04-30,96425
camiseta_manga_curta,RIO,2022-11-27,84982
camiseta_manga_curta,RIO,2017-03-05,127005
camiseta_manga_curta,RIO,2019-01-13,101008
camiseta_manga_curta,RIO,2018-07-22,111180
camiseta_manga_curta,RIO,2017-10-01,136720
camiseta_manga_curta,RIO,2019-08-18,87160
camiseta_manga_curta,RIO,2018-08-12,126185
camiseta_manga_curta,RIO,2022-01-16,68594
camiseta_manga_curta,RIO,2021-07-04,110345
camiseta_manga_curta,RIO,2018-08-19,119170
camiseta_manga_curta,RIO,2020-03-15,28200
camiseta_manga_curta,URU,2020-11-22,21580
camiseta_manga_curta,URU,2021-06-13,8595
camiseta_manga_curta,URU,2022-04-17,9675
camiseta_manga_curta,URU,2018-11-18,5565
camiseta_manga_curta,W,2017-10-01,4985
camiseta_manga_curta,W,2021-03-28,22365
camiseta_manga_curta,W,2019-09-29,15400
camiseta_manga_curta,W,2022-05-22,19645
camiseta_manga_curta,W,2021-10-10,27285
camiseta_manga_curta,W,2020-10-04,29510
camiseta_manga_curta,W,2018-03-18,7395
camiseta_manga_curta,W,2019-04-14,10125
camiseta_manga_curta,ARG,2022-02-06,1290
camiseta_manga_curta,ARG,2022-03-13,1455
camiseta_manga_curta,ARG,2020-10-11,3570
camiseta_manga_curta,ARG,2022-09-04,1470
camiseta_manga_curta,SPO,2022-04-10,81850
camiseta_manga_curta,SPO,2022-05-15,56610
camiseta_manga_curta,SPO,2020-01-26,108905
camiseta_manga_curta,SPO,2021-04-04,26815
camiseta_manga_curta,SPO,2020-12-20,461340
camiseta_manga_curta,SPO,2021-09-19,100670
camiseta_manga_curta,SPO,2021-10-03,127895
camiseta_manga_curta,SPO,2021-10-10,145260
camiseta_manga_curta,SPO,2018-07-15,126985
camiseta_manga_curta,SPO,2017-11-05,149930
camiseta_manga_curta,SPO,2017-02-19,138040
camiseta_manga_curta,NOR,2017-10-08,107910
camiseta_manga_curta,NOR,2018-11-25,111840
camiseta_manga_curta,NOR,2020-09-20,79055
camiseta_manga_curta,NOR,2022-12-25,111495
camiseta_manga_curta,NOR,2018-11-04,84235
camiseta_manga_curta,NOR,2021-08-08,87605
camiseta_manga_curta,NOR,2020-01-05,75030
camiseta_manga_curta,NOR,2017-06-25,56240
camiseta_manga_curta,NOR,2017-08-13,81210
camiseta_manga_curta,NOR,2019-04-14,77170
camiseta_manga_curta,SUL,2018-07-08,34427
camiseta_manga_curta,SUL,2018-03-18,35691
camiseta_manga_curta,SUL,2020-02-23,47722
camiseta_manga_curta,SUL,2021-03-28,21041
camiseta_manga_curta,SUL,2022-12-04,70061
camiseta_manga_curta,SUL,2019-05-19,26313
camiseta_manga_curta,SUL,2022-12-18,157551
camiseta_manga_curta,SUL,2022-10-30,31215
camiseta_manga_curta,SUL,2022-08-21,29386
camiseta_manga_curta,RIO,2017-08-06,210794
camiseta_manga_curta,RIO,2022-02-20,77522
camiseta_manga_curta,RIO,2021-08-08,107412
camiseta_manga_curta,RIO,2017-09-17,124825
camiseta_manga_curta,RIO,2022-11-20,69350
camiseta_manga_curta,RIO,2019-06-16,106427
camiseta_manga_curta,RIO,2020-11-22,181127
camiseta_manga_curta,RIO,2017-07-16,84300
camiseta_manga_curta,URU,2022-03-27,11120
camiseta_manga_curta,URU,2021-09-19,16000
camiseta_manga_curta,URU,2022-11-13,13930
camiseta_manga_curta,URU,2022-03-13,14260
camiseta_manga_curta,URU,2022-07-24,9925
camiseta_manga_curta,URU,2018-06-03,2915
camiseta_manga_curta,URU,2019-03-17,4800
